Ensembl Gene ID	HGNC symbol
ENSG00000173110	HSPA6
ENSG00000124657	OR2B6
ENSG00000197279	ZNF165
ENSG00000203747	FCGR3A
ENSG00000163026	C2orf44
ENSG00000124766	SOX4
ENSG00000117090	SLAMF1
ENSG00000168952	STXBP6
ENSG00000158423	RIBC1
ENSG00000196812	ZSCAN16
ENSG00000198315	ZNF192
ENSG00000143870	PDIA6
ENSG00000196072	BLOC1S2
ENSG00000204569	PPP1R10
ENSG00000119782	FKBP1B
ENSG00000172179	PRL
ENSG00000079482	OPHN1
ENSG00000137185	ZNF193
ENSG00000139910	NOVA1
ENSG00000117091	CD48
ENSG00000072506	HSD17B10
ENSG00000206102	KRTAP19-8
ENSG00000107593	PKD2L1
ENSG00000072694	FCGR2B
ENSG00000186306	OR10T2
ENSG00000180708	OR10K2
ENSG00000115128	
ENSG00000112273	HDGFL1
ENSG00000173285	OR10K1
ENSG00000198965	OR10R2
ENSG00000197532	OR6Y1
ENSG00000142168	SOD1
ENSG00000026751	SLAMF7
ENSG00000152954	NRSN1
ENSG00000186440	OR6P1
ENSG00000173557	C2orf70
ENSG00000186400	OR10X1
ENSG00000187626	ZKSCAN4
ENSG00000100842	EFS
ENSG00000157884	CIB4
ENSG00000189134	NKAPL
ENSG00000198967	OR10Z1
ENSG00000163554	SPTA1
ENSG00000156304	SCAF4
ENSG00000219626	FAM228B
ENSG00000137338	PGBD1
ENSG00000110427	KIAA1549L
ENSG00000204568	MRPS18B
ENSG00000232560	C21orf37
ENSG00000154639	CXADR
ENSG00000261915	
ENSG00000171303	KCNK3
ENSG00000146038	DCDC2
ENSG00000162520	SYNC
ENSG00000213699	C2orf18
ENSG00000235109	ZNF323
ENSG00000166090	IL25
ENSG00000215041	NEURL4
ENSG00000137343	ATAT1
ENSG00000086758	HUWE1
ENSG00000115129	TP53I3
ENSG00000162522	KIAA1522
ENSG00000176165	FOXG1
ENSG00000181704	YIPF6
ENSG00000120029	C10orf76
ENSG00000205177	C11orf91
ENSG00000186960	C14orf23
ENSG00000085063	CD59
ENSG00000147162	OGT
ENSG00000134684	YARS
ENSG00000166091	CMTM5
ENSG00000184304	PRKD1
ENSG00000146049	KAAG1
ENSG00000184709	LRRC26
ENSG00000185863	TMEM210
ENSG00000124532	MRS2
ENSG00000176248	ANAPC2
ENSG00000115163	CENPA
ENSG00000116497	S100PBP
ENSG00000155229	MMS19
ENSG00000110429	FBXO3
ENSG00000157851	DPYSL5
ENSG00000162747	FCGR3B
ENSG00000166189	HPS6
ENSG00000198728	LDB1
ENSG00000072818	ACAP1
ENSG00000092140	G2E3
ENSG00000197616	MYH6
ENSG00000176101	SSNA1
ENSG00000160097	FNDC5
ENSG00000142149	HUNK
ENSG00000232056	
ENSG00000162975	KCNF1
ENSG00000176058	TPRN
ENSG00000150873	C2orf50
ENSG00000162976	PQLC3
ENSG00000132185	FCRLA
ENSG00000121905	HPCA
ENSG00000213859	KCTD11
ENSG00000092054	MYH7
ENSG00000159055	MIS18A
ENSG00000182896	TMEM95
ENSG00000187713	TMEM203
ENSG00000121900	TMEM54
ENSG00000188566	NDOR1
ENSG00000170262	MRAP
ENSG00000196171	OR6K2
ENSG00000203757	OR6K3
ENSG00000084764	MAPRE3
ENSG00000112293	GPLD1
ENSG00000135363	LMO2
ENSG00000174292	TNK1
ENSG00000180433	OR6K6
ENSG00000197403	OR6N1
ENSG00000188340	OR6N2
ENSG00000184566	
ENSG00000163563	MNDA
ENSG00000142207	URB1
ENSG00000135387	CAPRIN1
ENSG00000147174	ACRC
ENSG00000134318	ROCK2
ENSG00000148840	PPRC1
ENSG00000116514	RNF19B
ENSG00000162746	FCRLB
ENSG00000186810	CXCR3
ENSG00000074319	TSG101
ENSG00000187838	PLSCR3
ENSG00000163564	PYHIN1
ENSG00000092108	SCFD1
ENSG00000204007	GLT6D1
ENSG00000004455	AK2
ENSG00000148386	LCN9
ENSG00000165643	SOHLH1
ENSG00000212864	RNF208
ENSG00000197191	C9orf169
ENSG00000233198	RNF224
ENSG00000198569	SLC34A3
ENSG00000129460	NGDN
ENSG00000107147	KCNT1
ENSG00000204131	NHSL2
ENSG00000188229	TUBB4B
ENSG00000242732	RGAG4
ENSG00000169016	E2F6
ENSG00000262481	
ENSG00000119777	TMEM214
ENSG00000060656	PTPRU
ENSG00000135372	NAT10
ENSG00000163565	IFI16
ENSG00000204564	C6orf136
ENSG00000205544	C17orf61
ENSG00000188163	FAM166A
ENSG00000169992	NLGN2
ENSG00000102309	PIN4
ENSG00000112294	ALDH5A1
ENSG00000197768	C9orf173
ENSG00000181323	SPEM1
ENSG00000081721	DUSP12
ENSG00000184560	C17orf74
ENSG00000196388	INCA1
ENSG00000256073	C21orf119
ENSG00000142920	ADC
ENSG00000166979	FAM176C
ENSG00000151116	UEVLD
ENSG00000188986	COBRA1
ENSG00000136367	ZFHX2
ENSG00000181284	TMEM102
ENSG00000166197	NOLC1
ENSG00000161958	FGF11
ENSG00000137261	KIAA0319
ENSG00000198113	TOR4A
ENSG00000198435	NRARP
ENSG00000129250	KIF1C
ENSG00000186871	ERCC6L
ENSG00000187609	EXD3
ENSG00000259431	THTPA
ENSG00000118217	ATF6
ENSG00000198034	RPS4X
ENSG00000170175	CHRNB1
ENSG00000196208	GREB1
ENSG00000132517	SLC52A1
ENSG00000204560	DHX16
ENSG00000166016	ABTB2
ENSG00000213983	AP1G2
ENSG00000130559	CAMSAP1
ENSG00000174282	ZBTB4
ENSG00000116525	TRIM62
ENSG00000242220	TCP10L
ENSG00000162745	OLFML2B
ENSG00000180787	ZFP3
ENSG00000259224	SLC35G6
ENSG00000181222	POLR2A
ENSG00000167840	ZNF232
ENSG00000125931	CITED1
ENSG00000121691	CAT
ENSG00000179119	SPTY2D1
ENSG00000265590	
ENSG00000160094	ZNF362
ENSG00000163568	AIM2
ENSG00000188747	NOXA1
ENSG00000129204	USP6
ENSG00000119915	ELOVL3
ENSG00000172943	PHF8
ENSG00000198929	NOS1AP
ENSG00000134686	PHC2
ENSG00000151117	TMEM86A
ENSG00000084693	AGBL5
ENSG00000162510	MATN1
ENSG00000239697	TNFSF12
ENSG00000179057	IGSF22
ENSG00000159079	C21orf59
ENSG00000188833	ENTPD8
ENSG00000107859	PITX3
ENSG00000162511	LAPTM5
ENSG00000135374	ELF5
ENSG00000107862	GBF1
ENSG00000111802	TDP2
ENSG00000130560	UBAC1
ENSG00000165802	NELF
ENSG00000162706	CADM3
ENSG00000110786	PTPN5
ENSG00000147099	HDAC8
ENSG00000169006	NTSR2
ENSG00000112304	ACOT13
ENSG00000162512	SDC3
ENSG00000248871	TNFSF12-TNFSF13
ENSG00000134324	LPIN1
ENSG00000161955	TNFSF13
ENSG00000146112	PPP1R18
ENSG00000134644	PUM1
ENSG00000112308	C6orf62
ENSG00000135373	EHF
ENSG00000254706	
ENSG00000239887	C1orf226
ENSG00000165886	UBTD1
ENSG00000121903	ZSCAN20
ENSG00000137404	NRM
ENSG00000165887	ANKRD2
ENSG00000112312	GMNN
ENSG00000161956	SENP3
ENSG00000171722	C1orf111
ENSG00000159082	SYNJ1
ENSG00000213088	DARC
ENSG00000121904	CSMD2
ENSG00000148411	NACC2
ENSG00000180626	ZNF594
ENSG00000161929	SCIMP
ENSG00000179639	FCER1A
ENSG00000198574	SH2D1B
ENSG00000241935	HOGA1
ENSG00000238227	C9orf69
ENSG00000170255	MRGPRX1
ENSG00000183695	MRGPRX2
ENSG00000152332	UHMK1
ENSG00000092051	JPH4
ENSG00000149089	APIP
ENSG00000177054	ZDHHC13
ENSG00000228474	OST4
ENSG00000260286	
ENSG00000138080	EMILIN1
ENSG00000161960	EIF4A1
ENSG00000107187	LHX3
ENSG00000100473	COCH
ENSG00000029725	RABEP1
ENSG00000165661	QSOX2
ENSG00000137337	MDC1
ENSG00000232317	
ENSG00000160360	GPSM1
ENSG00000117143	UAP1
ENSG00000108559	NUP88
ENSG00000138030	KHK
ENSG00000110435	PDHX
ENSG00000077150	NFKB2
ENSG00000213221	DNLZ
ENSG00000187796	CARD9
ENSG00000130653	PNPLA7
ENSG00000129170	CSRP3
ENSG00000067177	PHKA1
ENSG00000129173	E2F8
ENSG00000026508	CD44
ENSG00000162733	DDR2
ENSG00000129197	RPAIN
ENSG00000196792	STRN3
ENSG00000084628	NKAIN1
ENSG00000165684	SNAPC4
ENSG00000196230	TUBB
ENSG00000178971	CTC1
ENSG00000166833	NAV2
ENSG00000135365	PHF21A
ENSG00000159086	GCFC1
ENSG00000176256	HMGB4
ENSG00000142698	C1orf94
ENSG00000214193	SH3D21
ENSG00000163866	C1orf212
ENSG00000138028	CGREF1
ENSG00000060688	SNRNP40
ENSG00000059915	PSD
ENSG00000125878	TCF15
ENSG00000189280	GJB5
ENSG00000172070	SRXN1
ENSG00000165689	SDCCAG3
ENSG00000234516	
ENSG00000189433	GJB4
ENSG00000215397	SCRT2
ENSG00000188910	GJB3
ENSG00000178921	PFAS
ENSG00000182154	MRPL41
ENSG00000148399	WDR85
ENSG00000215099	
ENSG00000108561	C1QBP
ENSG00000187513	GJA4
ENSG00000101276	SLC52A3
ENSG00000142694	FAM176B
ENSG00000116544	DLGAP3
ENSG00000121766	ZCCHC17
ENSG00000116883	
ENSG00000196182	STK40
ENSG00000129226	CD68
ENSG00000163867	ZMYM6
ENSG00000125898	FAM110A
ENSG00000005100	DHX33
ENSG00000157613	CREB3L1
ENSG00000165688	PMPCA
ENSG00000101280	ANGPT4
ENSG00000165724	ZMYND19
ENSG00000149091	DGKZ
ENSG00000072849	DERL2
ENSG00000129255	MPDU1
ENSG00000121769	FABP3
ENSG00000168528	SERINC2
ENSG00000101282	RSPO4
ENSG00000167842	MIS12
ENSG00000197070	ARRDC1
ENSG00000148384	INPP5E
ENSG00000125818	PSMF1
ENSG00000091592	NLRP1
ENSG00000125434	SLC25A35
ENSG00000181817	LSM10
ENSG00000116885	OSCP1
ENSG00000148396	SEC16A
ENSG00000110436	SLC1A2
ENSG00000243749	ZMYM6NB
ENSG00000125895	TMEM74B
ENSG00000203993	C9orf37
ENSG00000129194	SOX15
ENSG00000108961	RANGRF
ENSG00000142910	TINAGL1
ENSG00000197056	ZMYM1
ENSG00000215595	C20orf202
ENSG00000244588	RAD21L1
ENSG00000181090	EHMT1
ENSG00000198844	ARHGEF15
ENSG00000101298	SNPH
ENSG00000121764	HCRTR1
ENSG00000129245	FXR2
ENSG00000125775	SDCBP2
ENSG00000179314	WSCD1
ENSG00000116898	MRPS15
ENSG00000149090	PAMR1
ENSG00000184650	ODF4
ENSG00000109851	DBX1
ENSG00000198150	
ENSG00000184619	KRBA2
ENSG00000263809	
ENSG00000109854	HTATIP2
ENSG00000161970	RPL26
ENSG00000129214	SHBG
ENSG00000162517	PEF1
ENSG00000203630	
ENSG00000088832	FKBP1A
ENSG00000129221	AIPL1
ENSG00000116560	SFPQ
ENSG00000119535	CSF3R
ENSG00000084636	COL16A1
ENSG00000110492	MDK
ENSG00000189051	RNF222
ENSG00000166579	NDEL1
ENSG00000196366	C9orf163
ENSG00000148400	NOTCH1
ENSG00000185238	PRMT3
ENSG00000088833	NSFL1C
ENSG00000129195	FAM64A
ENSG00000180720	CHRM4
ENSG00000110497	AMBRA1
ENSG00000172889	EGFL7
ENSG00000133026	MYH10
ENSG00000165970	SLC6A5
ENSG00000091622	PITPNM3
ENSG00000169692	AGPAT2
ENSG00000163873	GRIK3
ENSG00000165973	NELL1
ENSG00000180423	HARBI1
ENSG00000196209	SIRPB2
ENSG00000165716	FAM69B
ENSG00000175224	ATG13
ENSG00000204003	LCN6
ENSG00000198920	KIAA0753
ENSG00000187922	LCN10
ENSG00000163874	ZC3H12A
ENSG00000125900	SIRPD
ENSG00000260861	
ENSG00000161973	CCDC42
ENSG00000163875	MEAF6
ENSG00000101307	SIRPB1
ENSG00000183318	SPDYE4
ENSG00000185156	MFSD6L
ENSG00000141506	PIK3R5
ENSG00000089012	SIRPG
ENSG00000163877	SNIP1
ENSG00000132388	UBE2G1
ENSG00000163879	DNALI1
ENSG00000117751	PPP1R8
ENSG00000198053	SIRPA
ENSG00000065320	NTN1
ENSG00000173137	ADCK5
ENSG00000170310	STX8
ENSG00000182557	SPNS3
ENSG00000134697	GNL2
ENSG00000175220	ARHGAP1
ENSG00000160323	ADAMTS13
ENSG00000101327	PDYN
ENSG00000125834	STK35
ENSG00000166596	WDR16
ENSG00000071894	CPSF1
ENSG00000125780	TGM3
ENSG00000175213	ZNF408
ENSG00000180210	F2
ENSG00000183018	SPNS2
ENSG00000169218	RSPO1
ENSG00000188211	NCR3LG1
ENSG00000166948	TGM6
ENSG00000130775	THEMIS2
ENSG00000187486	KCNJ11
ENSG00000116922	C1orf109
ENSG00000006071	ABCC8
ENSG00000154914	USP43
ENSG00000175216	CKAP5
ENSG00000132382	MYBBP1A
ENSG00000125835	SNRPB
ENSG00000138760	SCARB2
ENSG00000134690	CDCA8
ENSG00000184544	DHRS7C
ENSG00000117748	RPA2
ENSG00000116903	EXOC8
ENSG00000256566	
ENSG00000010072	SPRTN
ENSG00000183317	EPHA10
ENSG00000147804	SLC39A4
ENSG00000144057	ST6GAL2
ENSG00000088876	ZNF343
ENSG00000177034	MTX3
ENSG00000167741	GGT6
ENSG00000214978	
ENSG00000065325	GLP2R
ENSG00000135334	AKIRIN2
ENSG00000188176	SMTNL2
ENSG00000189157	FAM47E
ENSG00000149488	TMC2
ENSG00000101361	NOP56
ENSG00000130768	SMPDL3B
ENSG00000196862	RGPD4
ENSG00000113296	THBS4
ENSG00000161905	ALOX15
ENSG00000118434	SPACA1
ENSG00000109047	RCVRN
ENSG00000135766	EGLN1
ENSG00000134569	LRP4
ENSG00000160948	VPS28
ENSG00000118432	CNR1
ENSG00000007237	GAS7
ENSG00000118804	STBD1
ENSG00000116918	TSNAX
ENSG00000006611	USH1C
ENSG00000115665	SLC5A7
ENSG00000163749	CCDC158
ENSG00000185090	MANEAL
ENSG00000160325	CACFD1
ENSG00000164300	SERINC5
ENSG00000149179	C11orf49
ENSG00000196228	SULT1C3
ENSG00000141456	PELP1
ENSG00000111880	RNGTT
ENSG00000198203	SULT1C2
ENSG00000196449	YRDC
ENSG00000158156	XKR8
ENSG00000160326	SLC2A6
ENSG00000197982	C1orf122
ENSG00000162946	DISC1
ENSG00000101365	IDH3B
ENSG00000158161	EYA3
ENSG00000188786	MTF1
ENSG00000164299	SPZ1
ENSG00000160949	TONSL
ENSG00000039319	ZFYVE16
ENSG00000006788	MYH13
ENSG00000176034	CXorf59
ENSG00000173207	CKS1B
ENSG00000230610	
ENSG00000187616	TMEM8C
ENSG00000204084	INPP5B
ENSG00000205081	CXorf30
ENSG00000197859	ADAMTSL2
ENSG00000138771	SHROOM3
ENSG00000187954	CYHR1
ENSG00000160688	FLAD1
ENSG00000198075	SULT1C4
ENSG00000149182	ARFGAP2
ENSG00000122224	LY9
ENSG00000141480	ARRB2
ENSG00000198173	FAM47C
ENSG00000176020	AMIGO3
ENSG00000130962	PRRG1
ENSG00000188523	C9orf171
ENSG00000186212	SOWAHB
ENSG00000138758	SEPT11
ENSG00000185189	NRBP2
ENSG00000154640	BTG3
ENSG00000146966	DENND2A
ENSG00000133020	MYH8
ENSG00000203863	
ENSG00000099194	SCD
ENSG00000146278	PNRC1
ENSG00000188162	OTOG
ENSG00000088881	EBF4
ENSG00000108669	CYTH1
ENSG00000176732	PFN4
ENSG00000135968	GCC2
ENSG00000125492	BARHL1
ENSG00000196990	FAM163B
ENSG00000130052	STARD8
ENSG00000123454	DBH
ENSG00000125485	DDX31
ENSG00000267206	
ENSG00000264424	MYH4
ENSG00000189298	ZKSCAN3
ENSG00000154548	SRSF12
ENSG00000167702	KIFC2
ENSG00000266118	
ENSG00000250349	
ENSG00000183431	SF3A3
ENSG00000171714	ANO5
ENSG00000147036	LANCL3
ENSG00000186453	FAM228A
ENSG00000152380	FAM151B
ENSG00000075290	WNT8B
ENSG00000169403	PTAFR
ENSG00000204001	LCN8
ENSG00000047597	XK
ENSG00000154642	C21orf91
ENSG00000173540	GMPPB
ENSG00000117713	ARID1A
ENSG00000165168	CYBB
ENSG00000125414	MYH2
ENSG00000129235	TXNDC17
ENSG00000123453	SARDH
ENSG00000158691	ZSCAN12
ENSG00000146281	PM20D2
ENSG00000189127	ANKRD34B
ENSG00000121753	BAI2
ENSG00000198399	ITSN2
ENSG00000146276	GABRR1
ENSG00000088882	CPXM1
ENSG00000133808	MICALCL
ENSG00000133597	ADCK2
ENSG00000129152	MYOD1
ENSG00000163352	LENEP
ENSG00000126698	DNAJC8
ENSG00000228716	DHFR
ENSG00000160685	ZBTB7B
ENSG00000197702	PARVA
ENSG00000198326	TMEM239
ENSG00000165169	DYNLT3
ENSG00000129159	KCNC1
ENSG00000165912	PACSIN3
ENSG00000204038	
ENSG00000177984	LCN15
ENSG00000151224	MAT1A
ENSG00000262314	
ENSG00000075826	SEC31B
ENSG00000118816	CCNI
ENSG00000108381	ASPA
ENSG00000046651	OFD1
ENSG00000129158	SERGEF
ENSG00000241690	C20orf141
ENSG00000091664	SLC17A6
ENSG00000090266	NDUFB2
ENSG00000258713	
ENSG00000132635	PCED1A
ENSG00000176095	IP6K1
ENSG00000136546	SCN7A
ENSG00000167723	TRPV3
ENSG00000244187	TMEM141
ENSG00000169756	LIMS1
ENSG00000187987	ZSCAN23
ENSG00000183386	FHL3
ENSG00000055483	USP36
ENSG00000108590	MED31
ENSG00000108469	RECQL5
ENSG00000183161	FANCF
ENSG00000160973	FOXH1
ENSG00000229387	
ENSG00000109061	MYH1
ENSG00000198704	GPX6
ENSG00000148935	GAS2
ENSG00000160972	PPP1R16A
ENSG00000131503	ANKHD1
ENSG00000154645	CHODL
ENSG00000111886	GABRR2
ENSG00000227184	EPPK1
ENSG00000134574	DDB2
ENSG00000213213	KIAA1984
ENSG00000113318	MSH3
ENSG00000215902	
ENSG00000178209	PLEC
ENSG00000090776	EFNB1
ENSG00000130770	ATPIF1
ENSG00000212734	C17orf100
ENSG00000215305	VPS16
ENSG00000224586	GPX5
ENSG00000138303	ASCC1
ENSG00000141485	SLC13A5
ENSG00000163354	DCST2
ENSG00000187492	CDHR4
ENSG00000122223	CD244
ENSG00000187516	CXorf27
ENSG00000147041	SYTL5
ENSG00000183520	UTP11L
ENSG00000130766	SESN2
ENSG00000112425	EPM2A
ENSG00000161920	MED11
ENSG00000170788	DYDC1
ENSG00000138764	CCNG2
ENSG00000143450	OAZ3
ENSG00000181191	PJA1
ENSG00000161921	CXCL16
ENSG00000134575	ACP2
ENSG00000198168	SVIP
ENSG00000157764	BRAF
ENSG00000167701	GPT
ENSG00000116991	SIPA1L2
ENSG00000196642	RABL6
ENSG00000259522	
ENSG00000182134	TDRKH
ENSG00000133665	DYDC2
ENSG00000206532	
ENSG00000130772	MED18
ENSG00000154646	TMPRSS15
ENSG00000187079	TEAD1
ENSG00000177707	PVRL3
ENSG00000109063	MYH3
ENSG00000141497	ZMYND15
ENSG00000232040	SCAND3
ENSG00000101955	SRPX
ENSG00000198833	UBE2J1
ENSG00000129167	TPH1
ENSG00000255359	
ENSG00000130054	FAM155B
ENSG00000118496	FBXO30
ENSG00000185668	POU3F1
ENSG00000187398	LUZP2
ENSG00000116954	RRAGC
ENSG00000185614	FAM212A
ENSG00000100926	TM9SF1
ENSG00000182179	UBA7
ENSG00000125484	GTF3C4
ENSG00000128591	FLNC
ENSG00000163092	XIRP2
ENSG00000163357	DCST1
ENSG00000204138	PHACTR4
ENSG00000132530	XAF1
ENSG00000214114	MYCBP
ENSG00000133794	ARNTL
ENSG00000156234	CXCL13
ENSG00000158813	EDA
ENSG00000122378	FAM213A
ENSG00000146414	SHPRH
ENSG00000160293	VAV2
ENSG00000138767	CNOT6L
ENSG00000133028	SCO1
ENSG00000090263	MRPS33
ENSG00000204713	TRIM27
ENSG00000046653	GPM6B
ENSG00000025039	RRAGD
ENSG00000142484	TM4SF5
ENSG00000134343	ANO3
ENSG00000153201	RANBP2
ENSG00000108219	TSPAN14
ENSG00000166105	GLB1L3
ENSG00000166788	SAAL1
ENSG00000154654	NCAM2
ENSG00000060642	PIGV
ENSG00000170365	SMAD1
ENSG00000261115	TMEM178B
ENSG00000165695	AK8
ENSG00000204323	C17orf109
ENSG00000113319	RASGRF2
ENSG00000167700	MFSD3
ENSG00000156313	RPGR
ENSG00000179914	ITLN1
ENSG00000259120	C17orf110
ENSG00000153283	CD96
ENSG00000177294	FBXO39
ENSG00000166295	ANAPC16
ENSG00000182853	VMO1
ENSG00000134668	SPOCD1
ENSG00000149328	GLB1L2
ENSG00000204160	ZDHHC18
ENSG00000183763	TRAIP
ENSG00000182327	GLTPD2
ENSG00000147160	AWAT2
ENSG00000262304	
ENSG00000006530	AGK
ENSG00000254692	
ENSG00000172318	B3GALT1
ENSG00000160959	LRRC14
ENSG00000161526	SAP30BP
ENSG00000139908	TSSK4
ENSG00000151611	MMAA
ENSG00000196689	TRPV1
ENSG00000167858	TEKT1
ENSG00000212916	KIAA1383
ENSG00000142507	PSMB6
ENSG00000198648	STK39
ENSG00000204709	C6orf100
ENSG00000143537	ADAM15
ENSG00000135299	ANKRD6
ENSG00000197935	ZNF311
ENSG00000232434	C9orf172
ENSG00000180198	RCC1
ENSG00000054148	PHPT1
ENSG00000158764	ITLN2
ENSG00000189401	OTUD6A
ENSG00000177494	ZBED2
ENSG00000154719	MRPL39
ENSG00000169550	MUC15
ENSG00000168209	DDIT4
ENSG00000175793	SFN
ENSG00000240891	PLCXD2
ENSG00000165698	C9orf9
ENSG00000046647	GEMIN8
ENSG00000089289	IGBP1
ENSG00000237136	C4orf51
ENSG00000129219	PLD2
ENSG00000148719	DNAJB12
ENSG00000215067	
ENSG00000142751	GPN2
ENSG00000135778	NTPCR
ENSG00000128524	ATP6V1F
ENSG00000204704	OR2W1
ENSG00000151612	ZNF827
ENSG00000101958	GLRA2
ENSG00000177943	MAMDC4
ENSG00000158769	F11R
ENSG00000165699	TSC1
ENSG00000169288	MRPL1
ENSG00000204703	OR2B3
ENSG00000128604	IRF5
ENSG00000148942	SLC5A12
ENSG00000184210	DGAT2L6
ENSG00000254402	LRRC24
ENSG00000144824	PHLDB2
ENSG00000179826	MRGPRX3
ENSG00000255470	
ENSG00000108839	ALOX12
ENSG00000035862	TIMP2
ENSG00000213563	C8orf82
ENSG00000135749	PCNXL2
ENSG00000109956	B3GAT1
ENSG00000198746	GPATCH3
ENSG00000179817	MRGPRX4
ENSG00000204702	OR2J1
ENSG00000189332	
ENSG00000204701	OR2J3
ENSG00000107745	MICU1
ENSG00000178404	
ENSG00000254505	CHMP4A
ENSG00000169925	BRD3
ENSG00000219200	RNASEK
ENSG00000172292	CERS6
ENSG00000178685	PARP10
ENSG00000178217	SH2D4B
ENSG00000204700	OR2J2
ENSG00000213171	LINGO4
ENSG00000204695	OR14J1
ENSG00000176971	FIBIN
ENSG00000204195	AWAT1
ENSG00000148965	SAA4
ENSG00000129151	BBOX1
ENSG00000143365	RORC
ENSG00000243729	OR5V1
ENSG00000108679	LGALS3BP
ENSG00000147799	ARHGAP39
ENSG00000152822	GRM1
ENSG00000163006	CCDC138
ENSG00000112462	OR12D3
ENSG00000107223	EDF1
ENSG00000186912	P2RY4
ENSG00000181544	FANCB
ENSG00000168787	OR12D2
ENSG00000134339	SAA2
ENSG00000204694	OR11A1
ENSG00000120500	ARR3
ENSG00000130150	MOSPD2
ENSG00000090273	NUDC
ENSG00000257093	KIAA1147
ENSG00000161939	C17orf49
ENSG00000163072	NOSTRIN
ENSG00000131730	CKMT2
ENSG00000206474	OR10C1
ENSG00000184007	PTP4A2
ENSG00000173432	SAA1
ENSG00000204688	OR2H1
ENSG00000214102	WEE2
ENSG00000197417	SHPK
ENSG00000185737	NRG3
ENSG00000064419	TNPO3
ENSG00000198169	ZNF251
ENSG00000154721	JAM2
ENSG00000138759	FRAS1
ENSG00000109881	CCDC34
ENSG00000040531	CTNS
ENSG00000196363	WDR5
ENSG00000164167	LSM6
ENSG00000106028	SSBP1
ENSG00000258315	
ENSG00000180098	TRNAU1AP
ENSG00000254996	ANKHD1-EIF4EBP3
ENSG00000132470	ITGB4
ENSG00000084676	NCOA1
ENSG00000127191	TRAF2
ENSG00000036473	OTC
ENSG00000164076	CAMKV
ENSG00000178719	GRINA
ENSG00000250673	
ENSG00000110756	HPS5
ENSG00000120519	SLC10A7
ENSG00000205213	LGR4
ENSG00000156298	TSPAN7
ENSG00000148925	BTBD10
ENSG00000213920	MDP1
ENSG00000212673	
ENSG00000121774	KHDRBS1
ENSG00000141503	MINK1
ENSG00000171302	CANT1
ENSG00000255339	
ENSG00000161940	BCL6B
ENSG00000144827	ABHD10
ENSG00000165702	GFI1B
ENSG00000204687	MAS1L
ENSG00000213886	UBD
ENSG00000135960	EDAR
ENSG00000215845	TSTD1
ENSG00000225556	C2CD4D
ENSG00000118508	RAB32
ENSG00000131910	NR0B2
ENSG00000196407	THEM5
ENSG00000148943	LIN7C
ENSG00000165678	GHITM
ENSG00000243056	EIF4EBP3
ENSG00000175707	C1orf172
ENSG00000174327	SLC16A13
ENSG00000131732	ZCCHC9
ENSG00000159445	THEM4
ENSG00000186583	SPATC1
ENSG00000204681	GABBR1
ENSG00000127362	TAS2R3
ENSG00000118492	ADGB
ENSG00000127364	TAS2R4
ENSG00000127366	TAS2R5
ENSG00000176697	BDNF
ENSG00000196378	ZNF34
ENSG00000253368	TRNP1
ENSG00000165076	PRSS37
ENSG00000156026	MCU
ENSG00000178896	EXOSC4
ENSG00000186350	RXRA
ENSG00000148308	GTF3C5
ENSG00000102048	ASB9
ENSG00000165175	MID1IP1
ENSG00000083099	LYRM2
ENSG00000257335	MGAM
ENSG00000159069	FBXW5
ENSG00000144834	TAGLN3
ENSG00000172985	SH3RF3
ENSG00000197747	S100A10
ENSG00000161016	RPL8
ENSG00000174326	SLC16A11
ENSG00000213523	SRA1
ENSG00000172497	ACOT12
ENSG00000183337	BCOR
ENSG00000163191	S100A11
ENSG00000121775	TMEM39B
ENSG00000158246	FAM46B
ENSG00000152253	SPC25
ENSG00000197858	GPAA1
ENSG00000138315	OIT3
ENSG00000186522	SEPT10
ENSG00000147127	RAB41
ENSG00000152254	G6PC2
ENSG00000158457	TSPAN33
ENSG00000166136	NDUFB8
ENSG00000132514	CLEC10A
ENSG00000182898	TCHHL1
ENSG00000113108	APBB3
ENSG00000265096	
ENSG00000120656	TAF12
ENSG00000188373	C10orf99
ENSG00000165192	ASB11
ENSG00000148600	CDHR1
ENSG00000090020	SLC9A1
ENSG00000255526	NEDD8-MDP1
ENSG00000120509	PDZD11
ENSG00000159450	TCHH
ENSG00000130635	COL5A1
ENSG00000112159	MDN1
ENSG00000128602	SMO
ENSG00000173918	C1QTNF1
ENSG00000176919	C8G
ENSG00000129559	NEDD8
ENSG00000215853	RPTN
ENSG00000161944	ASGR2
ENSG00000213977	TAX1BP3
ENSG00000158773	USF1
ENSG00000152266	PTH
ENSG00000188060	RAB42
ENSG00000257950	
ENSG00000176040	TMPRSS7
ENSG00000197915	HRNR
ENSG00000162419	GMEB1
ENSG00000138308	PLA2G12B
ENSG00000127774	EMC6
ENSG00000164078	MST1R
ENSG00000121621	KIF18A
ENSG00000143631	FLG
ENSG00000197601	FAR1
ENSG00000204033	LRIT2
ENSG00000184925	LCN12
ENSG00000154723	ATP5J
ENSG00000258083	OR9A4
ENSG00000165195	PIGA
ENSG00000073734	ABCB11
ENSG00000258227	CLEC5A
ENSG00000083454	P2RX5
ENSG00000110768	GTF2H1
ENSG00000143520	FLG2
ENSG00000122884	P4HA1
ENSG00000167280	ENGASE
ENSG00000138772	ANXA3
ENSG00000151615	POU4F2
ENSG00000137473	TTC29
ENSG00000169519	METTL15
